model,drug_1,drug_2,context,label,prediction
MRGNN,Lapatinib,Imipramine,Nanoparticle,0,0.0060584494
MRGNN,Lapatinib,Doripenem,Nanoparticle,0,0.008285307
MRGNN,Lapatinib,Magnesium_carbonate,Nanoparticle,0,0.0045520607
MRGNN,Docetaxel,SODIUM_LAURETH-5_SULFATE,Nanoparticle,0,0.21816713
MRGNN,Lapatinib,Sulfacytine,Nanoparticle,0,0.007706754
MRGNN,Docetaxel,PROPYL GALLATE,Nanoparticle,0,0.025448183
MRGNN,Docetaxel,Pipamperone,Nanoparticle,0,0.15887368
MRGNN,Docetaxel,POLYGLACTIN,Nanoparticle,0,0.015228722
MRGNN,Lapatinib,Talc_(basic_magnesium_silicate),Nanoparticle,0,0.030994795
MRGNN,Lapatinib,AMINOMETHYLPROPANOL,Nanoparticle,0,0.00037867166
MRGNN,Docetaxel,AMARANTH,Nanoparticle,0,0.7520763
MRGNN,Docetaxel,EDETATE_CALCIUM_DISODIUM_ANHYDROUS,Nanoparticle,0,0.3917546
MRGNN,Docetaxel,Aranidipine,Nanoparticle,0,0.090253174
MRGNN,Docetaxel,Capreomycin,Nanoparticle,0,0.851051
MRGNN,Docetaxel,SORBITAN_TRISTEARATE,Nanoparticle,0,0.6303689
MRGNN,Docetaxel,PONCEAU XYLIDINE,Nanoparticle,0,0.38418236
MRGNN,Lapatinib,Trilostane,Nanoparticle,0,0.0068870573
MRGNN,Docetaxel,"DEXTROSE,_UNSPECIFIED_FORM",Nanoparticle,0,0.043689664
MRGNN,Docetaxel,METHYL ETHYL KETONE,Nanoparticle,0,0.0023367994
MRGNN,Lapatinib,Tetracaine,Nanoparticle,0,0.0039198417
MRGNN,Docetaxel,Doxercalciferol,Nanoparticle,0,0.17705628
MRGNN,Docetaxel,Penbutolol,Nanoparticle,0,0.04916484
MRGNN,Docetaxel,D&C_GREEN_NO._5,Nanoparticle,0,0.55602986
MRGNN,Lapatinib,Diazepam,Nanoparticle,0,0.005761506
MRGNN,Lapatinib,Sodium_tetraphosphate,Nanoparticle,0,0.62399256
MRGNN,Docetaxel,ETHYL_ACETATE,Nanoparticle,0,0.0035201036
MRGNN,Lapatinib,Ceftriaxone,Nanoparticle,0,0.018455392
MRGNN,Docetaxel,GUINEA_GREEN_B,Nanoparticle,0,0.5847318
MRGNN,Lapatinib,DIISOPROPANOLAMINE,Nanoparticle,0,0.0014899592
MRGNN,Lapatinib,Calcium Gluceptate,Nanoparticle,0,0.09029725
MRGNN,Lapatinib,Manganese,Nanoparticle,0,0.06562552
MRGNN,Docetaxel,Bentonite,Nanoparticle,0,0.015802862
MRGNN,Lapatinib,Levallorphan,Nanoparticle,0,0.004202627
MRGNN,Lapatinib,Disulfiram,Nanoparticle,0,0.00881455
MRGNN,Lapatinib,SODIUM THIOGLYCOLATE,Nanoparticle,0,0.00083599513
MRGNN,Docetaxel,Metoprolol,Nanoparticle,0,0.07131913
MRGNN,Lapatinib,Quinethazone,Nanoparticle,0,0.005243401
MRGNN,Lapatinib,Desflurane,Nanoparticle,0,0.0042703506
MRGNN,Lapatinib,Trazodone,Nanoparticle,0,0.054234024
MRGNN,Docetaxel,NEOTAME,Nanoparticle,0,0.116059296
MRGNN,Lapatinib,Alfuzosin,Nanoparticle,0,0.01074078
MRGNN,Docetaxel,Tigecycline,Nanoparticle,0,0.10412666
MRGNN,Lapatinib,Tris,Nanoparticle,0,0.00039659033
MRGNN,Lapatinib,Pazopanib,Nanoparticle,0,0.04179055
MRGNN,Docetaxel,Sparfloxacin,Nanoparticle,0,0.18068954
MRGNN,Docetaxel,Azidocillin,Nanoparticle,0,0.06415495
MRGNN,Docetaxel,Calcium_sorbate,Nanoparticle,0,0.11078054
MRGNN,Docetaxel,ZINC,Nanoparticle,0,0.8640266
MRGNN,Docetaxel,PROPYLENE GLYCOL MONOLAURATE,Nanoparticle,0,0.049567487
MRGNN,Lapatinib,Sodium_chloride,Nanoparticle,0,0.77862644
MRGNN,Docetaxel,D&C_RED_NO._30,Nanoparticle,0,0.3481004
MRGNN,Docetaxel,Desoximetasone,Nanoparticle,0,0.0631207
MRGNN,Lapatinib,Fludarabine,Nanoparticle,0,0.0009545762
MRGNN,Docetaxel,Isosorbide Dinitrate,Nanoparticle,0,0.08404158
MRGNN,Docetaxel,Magnesium_hydroxide,Nanoparticle,0,0.14679082
MRGNN,Lapatinib,SACCHARIN_SODIUM,Nanoparticle,0,0.007654265
MRGNN,Docetaxel,CYCLOMETHICONE 5,Nanoparticle,0,0.09218834
MRGNN,Docetaxel,Calcium_phosphate_dibasic,Nanoparticle,0,0.087760106
MRGNN,Docetaxel,NONOXYNOL-9,Nanoparticle,0,0.100240946
MRGNN,Lapatinib,POLIDRONIUM CHLORIDE,Nanoparticle,0,0.008863468
MRGNN,Docetaxel,Naltrexone,Nanoparticle,0,0.056292087
MRGNN,Docetaxel,Cariprazine,Nanoparticle,0,0.2304673
MRGNN,Docetaxel,Milrinone,Nanoparticle,0,0.040765274
MRGNN,Docetaxel,ARGININE,Nanoparticle,0,0.022069782
MRGNN,Docetaxel,Isoflurophate,Nanoparticle,0,0.013902562
MRGNN,Lapatinib,Lomitapide,Nanoparticle,0,0.085878305
MRGNN,Lapatinib,Flecainide,Nanoparticle,0,0.002555854
MRGNN,Lapatinib,Ticlopidine,Nanoparticle,0,0.008948449
MRGNN,Lapatinib,ISOSTEARYL ALCOHOL,Nanoparticle,0,0.006858202
MRGNN,Docetaxel,Sodium aurothiomalate,Nanoparticle,0,0.24283256
MRGNN,Lapatinib,PEG-7_METHYL_ETHER,Nanoparticle,0,0.00044196853
MRGNN,Docetaxel,Efavirenz,Nanoparticle,0,0.0131326495
MRGNN,Lapatinib,Mianserin,Nanoparticle,0,0.0056132134
MRGNN,Lapatinib,STEARIC_DIETHANOLAMIDE,Nanoparticle,0,0.020886464
MRGNN,Lapatinib,Felodipine,Nanoparticle,0,0.0047711157
MRGNN,Lapatinib,Acamprosate,Nanoparticle,0,0.0029932128
MRGNN,Lapatinib,Trisalicylate-choline,Nanoparticle,0,0.26696226
MRGNN,Docetaxel,MAGNESIUM NITRATE,Nanoparticle,0,0.0015017277
MRGNN,Docetaxel,Retapamulin,Nanoparticle,0,0.100859225
MRGNN,Lapatinib,PHENOL,Nanoparticle,0,0.0010326328
MRGNN,Lapatinib,Butabarbital,Nanoparticle,0,0.00079516333
MRGNN,Lapatinib,CYCLAMIC ACID,Nanoparticle,0,0.009246702
MRGNN,Docetaxel,Amlexanox,Nanoparticle,0,0.07079817
MRGNN,Lapatinib,Lucanthone,Nanoparticle,0,0.008768688
MRGNN,Docetaxel,GLUTATHIONE,Nanoparticle,0,0.024676673
MRGNN,Docetaxel,Oxtriphylline,Nanoparticle,0,0.10492442
MRGNN,Lapatinib,CALCOBUTROL,Nanoparticle,0,0.012751039
MRGNN,Lapatinib,Tazarotene,Nanoparticle,0,0.012565629
MRGNN,Docetaxel,Dienestrol,Nanoparticle,0,0.099629864
MRGNN,Docetaxel,Fluocinonide,Nanoparticle,0,0.09867937
MRGNN,Lapatinib,ACESULFAME POTASSIUM,Nanoparticle,0,0.00088934496
MRGNN,Docetaxel,Neomycin,Nanoparticle,0,0.21698466
MRGNN,Docetaxel,Latanoprost,Nanoparticle,0,0.2246647
MRGNN,Lapatinib,Cisplatin,Nanoparticle,0,0.0009105492
MRGNN,Lapatinib,Clidinium,Nanoparticle,0,0.0045910887
MRGNN,Docetaxel,CYCLAMIC_ACID,Nanoparticle,0,0.019163232
MRGNN,Docetaxel,Diclofenamide,Nanoparticle,0,0.036289807
MRGNN,Lapatinib,Sodium_aluminosilicate,Nanoparticle,0,0.013545318
MRGNN,Lapatinib,Carbenicillin,Nanoparticle,0,0.0053730397
MRGNN,Docetaxel,Hexocyclium,Nanoparticle,0,0.07135356
MRGNN,Docetaxel,Pentolinium,Nanoparticle,0,0.084472895
MRGNN,Lapatinib,CREATINE,Nanoparticle,0,0.00025517447
MRGNN,Lapatinib,Florbetapir (18F),Nanoparticle,0,0.06584693
MRGNN,Lapatinib,MYRISTYL_ALCOHOL,Nanoparticle,0,0.0033805058
MRGNN,Lapatinib,Loxapine,Nanoparticle,0,0.005468416
MRGNN,Lapatinib,Carbimazole,Nanoparticle,0,0.010247775
MRGNN,Lapatinib,Urea,Nanoparticle,0,0.0005190349
MRGNN,Lapatinib,Clofarabine,Nanoparticle,0,0.010209175
MRGNN,Lapatinib,Mechlorethamine,Nanoparticle,0,0.0025180385
MRGNN,Lapatinib,.ALPHA.-TERPINEOL,Nanoparticle,0,0.0008588138
MRGNN,Docetaxel,Calcium carbimide,Nanoparticle,0,0.11355476
MRGNN,Lapatinib,Trimetazidine,Nanoparticle,0,0.0012061255
MRGNN,Docetaxel,FD&C_RED_NO._40,Nanoparticle,0,0.6286407
MRGNN,Lapatinib,Moricizine,Nanoparticle,0,0.02122704
MRGNN,Docetaxel,Didanosine,Nanoparticle,0,0.022179067
MRGNN,Lapatinib,SACCHARIN,Nanoparticle,0,0.0025699523
MRGNN,Docetaxel,THIMEROSAL,Nanoparticle,0,0.11831019
MRGNN,Docetaxel,"SODIUM_PHOSPHATE,_DIBASIC_DIHYDRATE",Nanoparticle,0,0.2309105
MRGNN,Docetaxel,Minocycline,Nanoparticle,0,0.16975152
MRGNN,Lapatinib,Droxidopa,Nanoparticle,0,0.0013032368
MRGNN,Lapatinib,METHYLPYRROLIDONE,Nanoparticle,0,0.0005280355
MRGNN,Lapatinib,Phosphatidyl serine,Nanoparticle,0,0.0059026773
MRGNN,Docetaxel,Betazole,Nanoparticle,0,0.0027646942
MRGNN,Docetaxel,Sulfur hexafluoride,Nanoparticle,0,0.027208665
MRGNN,Docetaxel,RHODAMINE_B,Nanoparticle,0,0.12703334
MRGNN,Lapatinib,Dilauryl_thiodipropionate,Nanoparticle,0,0.110359706
MRGNN,Lapatinib,Sunitinib,Nanoparticle,0,0.010435228
MRGNN,Lapatinib,Mecamylamine,Nanoparticle,0,0.0015385009
MRGNN,Docetaxel,Tolfenamic Acid,Nanoparticle,0,0.14245036
MRGNN,Docetaxel,PERFLUTREN,Nanoparticle,0,0.027867272
MRGNN,Lapatinib,PEG-5_OLEATE,Nanoparticle,0,0.013364242
MRGNN,Lapatinib,Bleomycin,Nanoparticle,0,0.44151402
MRGNN,Docetaxel,Acarbose,Nanoparticle,0,0.10484198
MRGNN,Docetaxel,Sulconazole,Nanoparticle,0,0.40889856
MRGNN,Docetaxel,SODIUM PYRROLIDONE CARBOXYLATE,Nanoparticle,0,0.00584465
MRGNN,Lapatinib,beta-Propiolactone,Nanoparticle,0,0.00016776069
MRGNN,Docetaxel,Dorzolamide,Nanoparticle,0,0.11764599
MRGNN,Lapatinib,Diacetyl,Nanoparticle,0,0.000338934
MRGNN,Lapatinib,Somatostatin,Nanoparticle,0,0.7882896
MRGNN,Docetaxel,Metyrosine,Nanoparticle,0,0.01321152
MRGNN,Docetaxel,DIISOPROPYL_DILINOLEATE,Nanoparticle,0,0.50394267
MRGNN,Docetaxel,Ceftizoxime,Nanoparticle,0,0.12085384
MRGNN,Docetaxel,Suramin,Nanoparticle,0,0.82466584
MRGNN,Lapatinib,ALUMINUM_MONOACETATE,Nanoparticle,0,0.00040669445
MRGNN,Docetaxel,POLYSORBATE_80,Nanoparticle,0,0.07103028
MRGNN,Docetaxel,CETYLPYRIDINIUM_CHLORIDE,Nanoparticle,0,0.12190136
MRGNN,Docetaxel,MIRIPIRIUM_CHLORIDE,Nanoparticle,0,0.15101978
MRGNN,Lapatinib,Molsidomine,Nanoparticle,0,0.0018132784
MRGNN,Lapatinib,ENTSUFON_SODIUM,Nanoparticle,0,0.07861884
MRGNN,Lapatinib,Stearyl_citrate,Nanoparticle,0,0.10215495
MRGNN,Docetaxel,Nitroglycerin,Nanoparticle,0,0.013194766
MRGNN,Docetaxel,Phenelzine,Nanoparticle,0,0.008509794
MRGNN,Docetaxel,Pentoxifylline,Nanoparticle,0,0.061355196
MRGNN,Lapatinib,Ethanolamine Oleate,Nanoparticle,0,0.008904888
MRGNN,Lapatinib,ACETONITRILE,Nanoparticle,0,0.00024159878
MRGNN,Docetaxel,Stannous_Chloride,Nanoparticle,0,0.013711734
MRGNN,Lapatinib,PHENYLETHYL ALCOHOL,Nanoparticle,0,0.0004622529
MRGNN,Lapatinib,METHYL_GLUCETH-20,Nanoparticle,0,0.006654309
MRGNN,Lapatinib,Diflorasone,Nanoparticle,0,0.004214595
MRGNN,Docetaxel,Zonisamide,Nanoparticle,0,0.034081545
MRGNN,Docetaxel,PROPYLPARABEN_SODIUM,Nanoparticle,0,0.06761377
MRGNN,Docetaxel,Fusafungine,Nanoparticle,0,0.37987217
MRGNN,Lapatinib,STANNOUS_TARTRATE,Nanoparticle,0,0.0014089468
MRGNN,Docetaxel,Nepafenac,Nanoparticle,0,0.06470857
MRGNN,Lapatinib,NAPHTHOL_BLUE_BLACK,Nanoparticle,0,0.15992133
MRGNN,Lapatinib,Fluorometholone,Nanoparticle,0,0.0053072865
MRGNN,Lapatinib,Tymazoline,Nanoparticle,0,0.0028163078
MRGNN,Lapatinib,Creatine,Nanoparticle,0,0.00025517447
MRGNN,Lapatinib,PROLINE,Nanoparticle,0,0.00093494164
MRGNN,Lapatinib,Dihomo-gamma-linolenic acid,Nanoparticle,0,0.006553338
MRGNN,Lapatinib,Balsalazide,Nanoparticle,0,0.017077543
MRGNN,Lapatinib,Heroin,Nanoparticle,0,0.007075537
MRGNN,Docetaxel,STEARYL_ALCOHOL,Nanoparticle,0,0.10375115
MRGNN,Docetaxel,METHYL ALCOHOL,Nanoparticle,0,0.009231678
MRGNN,Docetaxel,Azelnidipine,Nanoparticle,0,0.29135308
MRGNN,Lapatinib,BUTANE,Nanoparticle,0,0.0007136776
MRGNN,Lapatinib,Clozapine,Nanoparticle,0,0.01884625
MRGNN,Docetaxel,.BETA.-CAROTENE,Nanoparticle,0,0.3837347
MRGNN,Lapatinib,Clinofibrate,Nanoparticle,0,0.0072062695
MRGNN,Docetaxel,Famotidine,Nanoparticle,0,0.15113479
MRGNN,Docetaxel,Donepezil,Nanoparticle,0,0.21785925
MRGNN,Lapatinib,Calcium_hydroxide,Nanoparticle,0,0.10639762
MRGNN,Docetaxel,Manganous_hypophosphite,Nanoparticle,0,0.024520082
MRGNN,Lapatinib,ISOMALT,Nanoparticle,0,0.0049332995
MRGNN,Lapatinib,Minocycline,Nanoparticle,0,0.008646823
MRGNN,Docetaxel,Gliquidone,Nanoparticle,0,0.521293
MRGNN,Lapatinib,Glycine,Nanoparticle,0,0.00021988942
MRGNN,Docetaxel,Cyamemazine,Nanoparticle,0,0.07247143
MRGNN,Docetaxel,TAGATOSE,Nanoparticle,0,0.02929085
MRGNN,Docetaxel,Cefixime,Nanoparticle,0,0.1337295
MRGNN,Lapatinib,POLY(METHYL_ACRYLATE-CO-METHYL_METHACRYLATE-CO-METHACRYLIC_ACID_7:3:1;_280000_MW),Nanoparticle,0,0.007893243
MRGNN,Docetaxel,Bosutinib,Nanoparticle,0,0.26683652
MRGNN,Lapatinib,MONOTHIOGLYCEROL,Nanoparticle,0,0.0011108663
MRGNN,Docetaxel,Memantine,Nanoparticle,0,0.030552244
MRGNN,Lapatinib,DIAZOLIDINYL_UREA,Nanoparticle,0,0.0010379376
MRGNN,Docetaxel,Mexiletine,Nanoparticle,0,0.017774004
MRGNN,Lapatinib,Carvedilol,Nanoparticle,0,0.16568545
MRGNN,Lapatinib,Phenylacetic acid,Nanoparticle,0,0.0005391424
MRGNN,Lapatinib,Azatadine,Nanoparticle,0,0.009994298
MRGNN,Lapatinib,CYCLAMIC_ACID,Nanoparticle,0,0.0038349219
MRGNN,Docetaxel,"ACETYLTRYPTOPHAN, DL-",Nanoparticle,0,0.026923863
MRGNN,Lapatinib,Saxagliptin,Nanoparticle,0,0.008212245
MRGNN,Lapatinib,ACETONITRILE,Nanoparticle,0,0.00024159878
MRGNN,Lapatinib,MAGNESIUM_ACETATE,Nanoparticle,0,0.0014087335
MRGNN,Docetaxel,Paricalcitol,Nanoparticle,0,0.10986156
MRGNN,Lapatinib,Anileridine,Nanoparticle,0,0.006747223
MRGNN,Docetaxel,Lamivudine,Nanoparticle,0,0.115625754
MRGNN,Docetaxel,Propranolol,Nanoparticle,0,0.08749475
MRGNN,Lapatinib,Fulvestrant,Nanoparticle,0,0.40114704
MRGNN,Lapatinib,GLYCERYL_TRIOLEATE,Nanoparticle,0,0.41256762
MRGNN,Docetaxel,Piperonyl butoxide,Nanoparticle,0,0.11737361
MRGNN,Lapatinib,Guanfacine,Nanoparticle,0,0.0025093774
MRGNN,Docetaxel,ALANINE,Nanoparticle,0,0.0012057263
MRGNN,Lapatinib,Edetic Acid,Nanoparticle,0,0.0013260545
MRGNN,Lapatinib,GLYCERYL ISOSTEARATE,Nanoparticle,0,0.05383455
MRGNN,Lapatinib,DMDM HYDANTOIN,Nanoparticle,0,0.0006601555
MRGNN,Docetaxel,BETANAPHTHOL,Nanoparticle,0,0.013329995
MRGNN,Docetaxel,Gemifloxacin,Nanoparticle,0,0.13858332
MRGNN,Docetaxel,GENTISIC_ACID,Nanoparticle,0,0.017031293
MRGNN,Docetaxel,Levobetaxolol,Nanoparticle,0,0.06889675
MRGNN,Lapatinib,Lincomycin,Nanoparticle,0,0.010438617
MRGNN,Docetaxel,Pinaverium,Nanoparticle,0,0.11837084
MRGNN,Docetaxel,Ecabet,Nanoparticle,0,0.21003023
MRGNN,Lapatinib,Setiptiline,Nanoparticle,0,0.005557921
MRGNN,Docetaxel,METHANESULFONIC ACID,Nanoparticle,0,0.020028172
MRGNN,Lapatinib,Glimepiride,Nanoparticle,0,0.053109724
MRGNN,Docetaxel,TITANIUM_DIOXIDE,Nanoparticle,0,0.0007838719
MRGNN,Docetaxel,Lumiracoxib,Nanoparticle,0,0.15402265
MRGNN,Docetaxel,Dextrothyroxine,Nanoparticle,0,0.2506559
MRGNN,Docetaxel,L(+)-lactic_acid,Nanoparticle,0,0.0024723115
MRGNN,Docetaxel,SODIUM_PHOSPHATE_DIHYDRATE,Nanoparticle,0,0.5643732
MRGNN,Docetaxel,Ammonium_phosphate_monobasic_(Report_34),Nanoparticle,0,0.6018395
MRGNN,Docetaxel,Timolol,Nanoparticle,0,0.18633051
MRGNN,Docetaxel,Viloxazine,Nanoparticle,0,0.11684203
MRGNN,Lapatinib,Fluconazole,Nanoparticle,0,0.004634069
MRGNN,Docetaxel,GLYCERYL_RICINOLEATE,Nanoparticle,0,0.13041227
MRGNN,Docetaxel,LAURYL_LACTATE,Nanoparticle,0,0.13636477
MRGNN,Lapatinib,Calcium carbimide,Nanoparticle,0,0.027690155
MRGNN,Lapatinib,AMYL ACETATE,Nanoparticle,0,0.0013009543
MRGNN,Lapatinib,Penicillamine,Nanoparticle,0,0.0031220024
MRGNN,Docetaxel,Sulfamethizole,Nanoparticle,0,0.053649068
MRGNN,Lapatinib,SULFACETAMIDE SODIUM,Nanoparticle,0,0.011649991
MRGNN,Docetaxel,Acetylcarnitine,Nanoparticle,0,0.018924007
MRGNN,Lapatinib,Triazolam,Nanoparticle,0,0.005716175
MRGNN,Lapatinib,GLYCOL DISTEARATE,Nanoparticle,0,0.15926114
MRGNN,Lapatinib,Vortioxetine,Nanoparticle,0,0.010607894
MRGNN,Docetaxel,DYE YELLOW NO. 62,Nanoparticle,0,0.16361457
MRGNN,Docetaxel,Rilpivirine,Nanoparticle,0,0.2456835
MRGNN,Lapatinib,Methacholine,Nanoparticle,0,0.00059779384
MRGNN,Lapatinib,MALTOL,Nanoparticle,0,0.00041592788
MRGNN,Lapatinib,Nitroxoline,Nanoparticle,0,0.0020348218
MRGNN,Lapatinib,Rizatriptan,Nanoparticle,0,0.008205218
MRGNN,Docetaxel,Ferric Citrate,Nanoparticle,0,0.015028661
MRGNN,Docetaxel,Sodium_oleate_(packaging),Nanoparticle,0,0.32340693
MRGNN,Lapatinib,Ferric pyrophosphate,Nanoparticle,0,0.16402274
MRGNN,Docetaxel,Sonidegib,Nanoparticle,0,0.56413376
MRGNN,Lapatinib,ISOPROPYL_MYRISTATE,Nanoparticle,0,0.012633899
MRGNN,Docetaxel,Besifloxacin,Nanoparticle,0,0.16734211
MRGNN,Docetaxel,"SODIUM 1,2-ETHANEDISULFONATE",Nanoparticle,0,0.056282092
MRGNN,Docetaxel,Carglumic Acid,Nanoparticle,0,0.0033936983
MRGNN,Lapatinib,Cefepime,Nanoparticle,0,0.0059126355
MRGNN,Lapatinib,Ulobetasol,Nanoparticle,0,0.005777542
MRGNN,Lapatinib,Acitretin,Nanoparticle,0,0.0070794006
MRGNN,Lapatinib,Galantamine,Nanoparticle,0,0.0029563056
MRGNN,Docetaxel,MAGNESIUM_TARTRATE,Nanoparticle,0,0.021413691
MRGNN,Docetaxel,BETADEX,Nanoparticle,0,0.4652053
MRGNN,Docetaxel,Aliskiren,Nanoparticle,0,0.23055395
MRGNN,Lapatinib,Glipizide,Nanoparticle,0,0.06306359
MRGNN,Docetaxel,Hyoscyamine,Nanoparticle,0,0.17880055
MRGNN,Lapatinib,BUTYRIC_ACID,Nanoparticle,0,0.00031173872
MRGNN,Docetaxel,BENZYL_CHLORIDE,Nanoparticle,0,0.007443379
MRGNN,Lapatinib,Menadione,Nanoparticle,0,0.0012156994
MRGNN,Docetaxel,"ACETYLTRYPTOPHAN,_DL-",Nanoparticle,0,0.026923863
MRGNN,Lapatinib,Osimertinib,Nanoparticle,0,0.043573156
MRGNN,Lapatinib,METHYLENE_CHLORIDE,Nanoparticle,0,0.0031303226
MRGNN,Docetaxel,Cefapirin,Nanoparticle,0,0.33249915
MRGNN,Lapatinib,Ioversol,Nanoparticle,0,0.020607762
MRGNN,Lapatinib,Monobenzone,Nanoparticle,0,0.004423554
MRGNN,Lapatinib,Vecuronium,Nanoparticle,0,0.020627607
MRGNN,Lapatinib,Nitrazepam,Nanoparticle,0,0.010758812
MRGNN,Lapatinib,Zalcitabine,Nanoparticle,0,0.009923307
MRGNN,Lapatinib,EXT. D&C YELLOW NO. 7,Nanoparticle,0,0.0069823023
MRGNN,Docetaxel,Hydracarbazine,Nanoparticle,0,0.005028796
MRGNN,Docetaxel,Hydrochlorothiazide,Nanoparticle,0,0.039650533
MRGNN,Lapatinib,Fluoxetine,Nanoparticle,0,0.004880635
MRGNN,Docetaxel,L-Cystine,Nanoparticle,0,0.033057656
MRGNN,Docetaxel,Clinofibrate,Nanoparticle,0,0.09831763
MRGNN,Lapatinib,GUANIDINE HYDROCHLORIDE,Nanoparticle,0,0.00043441408
MRGNN,Lapatinib,Masoprocol,Nanoparticle,0,0.0028430908
MRGNN,Lapatinib,Topotecan,Nanoparticle,0,0.010715371
MRGNN,Docetaxel,Oxamniquine,Nanoparticle,0,0.07889816
MRGNN,Lapatinib,Arsenic trioxide,Nanoparticle,0,0.00020547028
MRGNN,Lapatinib,Rescinnamine,Nanoparticle,0,0.07101015
MRGNN,Lapatinib,TRIDECETH-10,Nanoparticle,0,0.007772309
MRGNN,Docetaxel,Ofloxacin,Nanoparticle,0,0.1378126
MRGNN,Docetaxel,Lomustine,Nanoparticle,0,0.02025778
MRGNN,Docetaxel,SODIUM_CETOSTEARYL_SULFATE,Nanoparticle,0,0.35946244
MRGNN,Lapatinib,Methoxyflurane,Nanoparticle,0,0.004301154
MRGNN,Lapatinib,Ethopropazine,Nanoparticle,0,0.0046506603
MRGNN,Docetaxel,Cefacetrile,Nanoparticle,0,0.06781197
MRGNN,Lapatinib,Porfimer,Nanoparticle,0,0.47571144
MRGNN,Lapatinib,Olmesartan,Nanoparticle,0,0.009899648
MRGNN,Lapatinib,Dimercaprol,Nanoparticle,0,0.0034556773
MRGNN,Lapatinib,GLYCERYL_DISTEARATE,Nanoparticle,0,0.16494325
MRGNN,Lapatinib,DIAZOLIDINYL UREA,Nanoparticle,0,0.0016634506
MRGNN,Docetaxel,BENZOIN,Nanoparticle,0,0.077628925
MRGNN,Lapatinib,PONCEAU_XYLIDINE,Nanoparticle,0,0.06925988
MRGNN,Docetaxel,L-Arginine,Nanoparticle,0,0.022908255
MRGNN,Docetaxel,Enflurane,Nanoparticle,0,0.018542403
MRGNN,Docetaxel,Rufinamide,Nanoparticle,0,0.020769669
MRGNN,Lapatinib,Uridine triacetate,Nanoparticle,0,0.0024905175
MRGNN,Lapatinib,ISOLEUCINE,Nanoparticle,0,0.0011500617
MRGNN,Lapatinib,Floctafenine,Nanoparticle,0,0.008056583
MRGNN,Docetaxel,SORBITAN,Nanoparticle,0,0.019792823
MRGNN,Docetaxel,Pipotiazine,Nanoparticle,0,0.50840056
MRGNN,Lapatinib,Ethinamate,Nanoparticle,0,0.0012226403
MRGNN,Docetaxel,PHENOXYETHANOL,Nanoparticle,0,0.005785927
MRGNN,Lapatinib,Monosodium_L-glutamate,Nanoparticle,0,0.0026522244
MRGNN,Lapatinib,METHYLENE CHLORIDE,Nanoparticle,0,0.0031303226
MRGNN,Lapatinib,Trihexyphenidyl,Nanoparticle,0,0.0052868
MRGNN,Docetaxel,EXT. D&C YELLOW NO. 7,Nanoparticle,0,0.09046544
MRGNN,Docetaxel,POLOXAMER_407,Nanoparticle,0,0.24881716
MRGNN,Docetaxel,Metyrapone,Nanoparticle,0,0.079444334
MRGNN,Lapatinib,CALCIUM ASCORBATE,Nanoparticle,0,0.00045887002
MRGNN,Docetaxel,NIOXIME,Nanoparticle,0,0.012560263
MRGNN,Docetaxel,Ferric_ammonium_citrate,Nanoparticle,0,0.024374425
MRGNN,Docetaxel,Temsirolimus,Nanoparticle,0,0.71417725
MRGNN,Lapatinib,Tegafur-uracil,Nanoparticle,0,0.05106193
MRGNN,Docetaxel,"SODIUM_PHOSPHATE,_DIBASIC_DODECAHYDRATE",Nanoparticle,0,0.19623284
MRGNN,Lapatinib,Thiodipropionic_acid,Nanoparticle,0,0.0034432393
MRGNN,Docetaxel,Potassium alum,Nanoparticle,0,0.8360081
MRGNN,Lapatinib,Ephedrine,Nanoparticle,0,0.0012066121
MRGNN,Docetaxel,Voacamine,Nanoparticle,0,0.2223215
MRGNN,Lapatinib,Ezogabine,Nanoparticle,0,0.022634184
MRGNN,Docetaxel,L-Cysteine,Nanoparticle,0,0.0052019795
MRGNN,Lapatinib,Inulin,Nanoparticle,0,0.34813645
MRGNN,Lapatinib,Fluprednidene,Nanoparticle,0,0.0048098485
MRGNN,Docetaxel,Etravirine,Nanoparticle,0,0.28643572
MRGNN,Lapatinib,LACTOBIONIC ACID,Nanoparticle,0,0.0040396946
MRGNN,Docetaxel,ALUMINUM_SULFATE_TETRADECAHYDRATE,Nanoparticle,0,0.62667286
MRGNN,Docetaxel,Gluconic Acid,Nanoparticle,0,0.0151458215
MRGNN,Lapatinib,Formaldehyde,Nanoparticle,0,0.00020132834
MRGNN,Lapatinib,Irbesartan,Nanoparticle,0,0.008361
MRGNN,Docetaxel,Nitrous oxide,Nanoparticle,0,0.0011086093
MRGNN,Docetaxel,POLYETHYLENE_OXIDE_900000,Nanoparticle,0,0.00331666
MRGNN,Docetaxel,BARIUM_SULFATE,Nanoparticle,0,0.17819998
MRGNN,Docetaxel,Flupirtine,Nanoparticle,0,0.083025165
MRGNN,Lapatinib,SACCHARIN_SODIUM_ANHYDROUS,Nanoparticle,0,0.0059047733
MRGNN,Lapatinib,Orciprenaline,Nanoparticle,0,0.0015233997
MRGNN,Docetaxel,Benzyl alcohol,Nanoparticle,0,0.004417229
MRGNN,Lapatinib,GLYCERIN,Nanoparticle,0,0.00049982604
MRGNN,Docetaxel,FD&C_VIOLET_NO._1--ALUMINUM_LAKE_(DELISTED),Nanoparticle,0,0.60284394
MRGNN,Docetaxel,Bortezomib,Nanoparticle,0,0.05076179
